"322","Malik Nabers","WR","NYG","4","12.1","37.7","3.3","4","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","14.3","57.1"
"323","Spencer Shrader","K","IND","5","16","18","11","10","2","-","-","-","-","-","BYE","-","-","-","-","-","-","-","11.4","57"
"323","Kyle Juszczyk","RB","SF","17","5.2","1.5","7.1","6.2","5","1.9","1.8","1.4","2.2","2.8","4.6","0","4.7","BYE","1.7","0","9.4","1.5","3.4","57"
"325","Jake Browning","QB","CIN","5","-","20.7","7.9","5.4","22.1","-","-","-","-","BYE","-","0.6","-","-","-","-","-","-","11.3","56.7"
"326","Rashod Bateman","WR","BAL","13","3","3.5","17.3","3.4","0","1.8","BYE","7.1","9.3","4","-","-","0","4.3","-","0","1.7","-","4.3","55.4"
"326","Keaton Mitchell","RB","BAL","13","-","-","-","-","2.3","0","BYE","4.3","2.8","3.1","7.4","2.9","11.1","7.6","6.6","1.3","5.8","0.2","4.3","55.4"
"328","Josh Oliver","TE","MIN","15","1.5","0","8.2","0","11.5","BYE","1.9","0","-","-","0.7","1.4","0","16.4","2.8","3.9","1.8","4.9","3.7","55"
"329","Isaiah Bond","WR","CLE","16","1.5","2.5","3.6","8.8","4.9","2.9","0","0","BYE","-","0.8","7.8","3.7","0","10.9","2","2.6","2.7","3.4","54.7"
"330","Ollie Gordon II","RB","MIA","17","1.3","2.3","9.8","1","-0.2","1.2","2.3","13.6","1.9","-0.3","10.5","BYE","1","7.7","0","-0.1","0","2.1","3.2","54.1"
"331","Ja'Tavion Sanders","TE","CAR","13","4.7","12.4","3.1","-","-","-","0","4.9","1.5","8.2","6.2","1.6","0","BYE","2.5","8.9","0","-","4.2","54"
"332","Tank Bigsby","RB","PHI","16","1.2","-","0","0","0","0","2","10.4","BYE","0.7","3.4","0.8","0","0.4","5.7","9.7","1.9","17.6","3.4","53.8"
"333","Tyreek Hill","WR","MIA","4","8","16.9","15.9","12.7","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","13.4","53.5"
"334","Russell Wilson","QB","NYG","6","11.1","31.3","7.1","0.3","-","0","-","-","-","3","-","-","-","BYE","-","-","-","-","8.8","52.8"
"335","Jackson Hawes","TE","BUF","17","3.9","1.5","7.5","2.5","0","0","BYE","3.5","2.8","9.6","0","4.6","2","7.3","1.9","4.6","0","1","3.1","52.7"
"336","Joshua Palmer","WR","BUF","12","11.1","6.7","1.5","4.5","5.6","8","BYE","-","-","-","3.7","4.1","-","-","2.6","1.2","2.2","1.1","4.4","52.3"
"337","Terrance Ferguson","TE","LAR","13","-","0","-","-","3.1","0","10.1","BYE","7.4","4.2","0","0","0","0","1.6","12.3","13.4","-","4","52.1"
"338","Brandin Cooks","WR","BUF","15","5.6","4.6","5.4","5.2","1.5","3.1","1.3","5.2","3.6","0","-","-","2.3","0","0","0","14.1","-","3.5","51.9"
"339","Tim Patrick","WR","JAC","16","0","0","2.6","0.9","0","9.6","3.2","BYE","-","0","11","0","2.1","18.8","0","2.1","0","1.4","3.2","51.7"
"340","Luke McCaffrey","WR","WAS","9","0","4.9","14.6","10.1","6","10.3","0","5.4","0","-","-","BYE","-","-","-","-","-","-","5.7","51.3"
"341","Malik Willis","QB","GB","4","-","-","-","-","BYE","-","-","-","-","-","5.8","0.6","-","-","-","13.2","31.5","-","12.8","51.2"
"342","Jahan Dotson","WR","PHI","17","8.9","1.4","1.7","0","3.4","2.7","0","11","BYE","0","6.3","0","2.2","1.3","0","4.3","0","7","3","50.2"
"343","Dyami Brown","WR","JAC","15","8.8","17.6","2.7","-","3.5","4","7","BYE","5.9","0","0","0","-","0","-1.6","0","0","1.8","3.3","49.7"
"344","Kyle Williams","WR","NE","17","2.2","0","1.8","-0.2","0","0","0","0","0","14.2","0","2.8","10.3","BYE","0","12.6","5","0.5","2.9","49.2"
"345","Jaylin Lane","WR","WAS","15","2.1","1.2","6.8","3.8","2.6","5.4","9","1","3.9","5.1","2.3","BYE","0","0","6","0","-","-","3.3","49.2"
"346","Luke Musgrave","TE","GB","17","1.4","5.2","0","1.6","BYE","1.7","0","1.5","6.4","5.3","0.9","1.7","3.3","4.2","9.2","6.8","0","0","2.9","49.2"
"347","David Sills V","WR","ATL","17","0","0","1.9","0","BYE","0","0","3.4","0","0","2.1","9.6","9.5","0","13.8","0","6.7","2.1","2.9","49.1"
"348","Jayden Reed","WR","GB","7","13.5","0","-","-","BYE","-","-","-","-","-","-","-","-","9.3","10.5","7.1","8.1","0","6.9","48.5"
"349","Xavier Smith","WR","LAR","16","4.6","0","0","0","0","0","3.5","BYE","3.2","2.4","1.8","-","11.2","1.6","0","7.7","10.7","1.6","3","48.3"
"350","Jaylen Wright","RB","MIA","11","-","-","-","-","-","-","0","3.8","0","1.7","0.4","BYE","1.6","16.7","2.1","12.3","5.6","4","4.4","48.2"
"351","Mitchell Evans","TE","CAR","17","0","1.9","1.9","11.3","7.4","3.1","4.4","0","0","0","4.8","0","5","BYE","0","5.3","1.6","1.5","2.8","48.2"
"352","Audric Estime","RB","NO","7","-","-","-","-","-","-","-","-","-","0","BYE","-","0","1.1","8","6.6","16.8","15.6","6.9","48.1"
"353","Parker Romo","K","FA","7","-","18","0","10","-","6","4","5","5","-","-","-","-","-","-","-","-","-","6.9","48"
"354","Tanner Hudson","TE","CIN","13","-","-","-","0","0","11","-","1.9","6.2","BYE","5.2","1.9","8.4","2.1","4.6","1.4","5.1","0","3.7","47.8"
"355","Calvin Ridley","WR","TEN","7","6.7","8.7","3.7","5","18.1","2.8","-","-","-","BYE","2.3","-","-","-","-","-","-","-","6.8","47.3"
"356","New York Jets","DST","NYJ","17","3","0","9","0","-3","9","6","-3","BYE","19","1","1","4","6","-2","4","-3","-4","2.8","47"
"357","Jeremy Ruckert","TE","NYJ","17","3.6","7.5","0","3.3","6.8","0","0","3.4","BYE","1","6.3","0","3.2","3.9","3.3","3.4","1.2","0","2.8","46.9"
"358","Jalen Tolbert","WR","DAL","13","1","3.6","7.4","10.1","0","1.8","2.6","12.7","0","BYE","0","-","0","-","-","-","7.1","0","3.6","46.3"
"359","Tyrell Shavers","WR","BUF","17","0","0","4.4","0","0","5.7","BYE","0","1.7","3.4","19","0","0","2.6","0","3.1","5.6","0","2.7","45.5"
"359","Adam Trautman","TE","DEN","17","1.5","10","0","5.2","2.1","0","0","0","4.5","1.2","1.8","BYE","7.7","3.7","0","3.4","4.4","0","2.7","45.5"
"361","Jameis Winston","QB","NYG","3","-","-","-","-","-","-","-","-","-","-","12","33.2","-","BYE","0","-","-","-","15.1","45.3"
"362","Jerome Ford","RB","CLE","13","1.5","10.4","5","1.3","5.8","8","3","0.9","BYE","0.1","0.2","-0.3","4.7","3","-","-","-","-","3.4","43.6"
"363","Jack Bech","WR","LV","16","3.3","0","2","0","5.7","0","3.3","BYE","0","0","2.9","0","4.2","11","3.7","6.3","-","0","2.7","42.4"
"364","Taysom Hill","TE","NO","13","-","-","-","-","0.7","6.1","2.8","2.2","3","2","BYE","1.7","1.7","-0.1","0.2","15.3","0","6.2","3.2","41.8"
"365","Malik Davis","RB","DAL","10","-","-","-","-","-","-","0","0.3","0.3","BYE","2","2.4","10.7","0.6","11.7","2.3","10.3","-","4.1","40.6"
"366","Tyler Huntley","QB","BAL","5","-","-","-","-","-","6.6","BYE","16.7","-","-","-","-","-","-","-0.3","2.8","14.3","-","8","40.1"
"367","Adam Thielen","WR","FA","16","2","4.6","0","3.1","0","-","2","0","0","3.6","1.6","0","-","1.4","1.7","8.9","3.4","7.3","2.5","39.6"
"368","Zavier Scott","RB","MIN","11","-","-","6","16.4","-0.2","BYE","1.6","4.4","0","-","-","-","3.1","3","-","2.2","0","2.7","3.6","39.2"
"369","Graham Gano","K","NYG","5","8","13","3","-","-","-","-","9","6","-","-","-","-","BYE","-","-","-","-","7.8","39"
"370","Noah Gray","TE","KC","16","1.3","1.1","4.7","1.1","0","4.5","3.8","4.3","0","BYE","2.9","5.5","-","2.4","0","0","1.2","6","2.4","38.8"
"371","Roman Wilson","WR","PIT","14","0","1.7","0","0","BYE","2.2","3.7","17.4","-0.6","11.5","2.7","0","0","0","-","-","0","-","2.8","38.6"
"372","Chris Moore","WR","WAS","14","4.4","-","4.5","0.9","0","13.6","7.9","0","0","0","4.8","BYE","0","-","-","0","2.5","0","2.8","38.6"
"373","Tyler Johnson","WR","NYJ","12","5.1","0","5.2","-","0","0","9","15.4","BYE","0","0","-","0","-","-","1.7","1.3","-","3.1","37.7"
"374","Devontez Walker","WR","BAL","11","-","16.6","4.4","0","0","-","BYE","-","-","-","0","4","0","-","0","0","0","12.6","3.4","37.6"
"375","Hunter Luepke","RB","DAL","17","0","0","0","0.6","2","8.7","1.3","0.2","0","BYE","7.1","1.7","0","0","5","2.4","5.4","2.6","2.2","37"
"376","Elijah Arroyo","TE","SEA","13","1.7","5.1","0","6.4","2","1.6","6.2","BYE","10.9","1.5","0","1.5","0","0","-","-","-","-","2.8","36.9"
"377","Brock Wright","TE","DET","11","0","11.8","0","0","8.9","0","5.3","BYE","2.1","0","2.8","5.9","-","-","-","-","-","-","3.3","36.8"
"378","Jordan Whittington","WR","LAR","17","0.5","6.2","3.4","1.7","5.3","5.3","2.9","BYE","0","0","1.9","4.7","0","1.5","0","2.9","0","0","2.1","36.3"
"379","Charlie Kolar","TE","BAL","17","0","0","4.2","0","2","0","BYE","8","10.3","3.3","0","0","2.7","2.9","0","2.8","0","0","2.1","36.2"
"380","Quinn Ewers","QB","MIA","4","-","-","-","-","-","-","2.1","-","-","-","-","BYE","-","-","-","8.9","15.8","9.4","9","36.2"
"381","Hunter Renfrow","WR","FA","6","3.1","23.8","2.6","3","1.7","1.7","-","-","-","-","-","-","-","-","-","-","-","-","6","35.9"
"382","Ameer Abdullah","RB","IND","13","-","-","-","-","6.6","2.6","3.7","1.8","1.5","1.8","BYE","0","0","2.9","9.7","-0.6","1.4","4.5","2.8","35.9"
"383","Brady Cook","QB","NYJ","5","-","-","-","-","-","-","-","-","BYE","-","-","-","-","4.5","11.9","4.7","5.2","9.1","7.1","35.5"
"384","Tyler Badie","RB","DEN","16","3.6","4.2","0","2.1","2.6","-","3.9","0.6","2.6","0","1","BYE","4.8","3.1","1.1","1.2","0","4.6","2.2","35.4"
"384","Trey Benson","RB","ARI","5","8.5","8.4","8.1","10.4","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","7.1","35.4"
"386","Philip Rivers","QB","IND","3","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","7.8","18.1","8.8","-","11.6","34.7"
"387","Lil'Jordan Humphrey","WR","DEN","10","-","-","-","-","-","9.5","0","0","-","-","0","BYE","0","5.7","13.2","1.9","4.3","0","3.5","34.6"
"388","Gunner Olszewski","WR","NYG","16","0","0","0","0","0","0","0","0","9.4","0","0","5.3","-2","BYE","-","0","2.9","18.2","2.1","33.8"
"389","James Conner","RB","ARI","4","14.4","12.2","6.7","-","-","-","-","BYE","-","0","-","-","-","-","-","-","-","-","8.3","33.3"
"390","Kendre Miller","RB","NO","7","2.4","2","5.6","12.5","5.9","4.2","0.7","-","-","-","BYE","-","-","-","-","-","-","-","4.8","33.3"
"391","Kevin Austin Jr.","WR","NO","8","-","-","0","-","-","-","-","-","-","-","BYE","0","0","0","6.3","3.8","15.2","7.7","4.1","33"
"391","Younghoe Koo","K","FA","6","9","-","-","-","-","-","-","-","-","8","2","10","1","-","3","-","-","-","5.5","33"
"393","Chris Brooks","RB","GB","17","1.3","5.7","0","1.1","BYE","0.1","0","0","4.4","0","0.8","3.6","2.9","1.6","2.6","0.4","2.1","6.1","1.9","32.7"
"394","Hunter Long","TE","JAC","9","7.6","0","3.2","11.3","1.3","3.9","3.6","BYE","1.6","-","-","-","-","0","-","-","-","-","3.6","32.5"
"395","Ben Sauls","K","NYG","3","-","-","-","-","-","-","-","-","-","-","-","-","-","BYE","-","7","10","15","10.7","32"
"395","Riley Leonard","QB","IND","5","-","-","-","-","-","-","-","0.1","-","-","BYE","-","-","11.3","-","0","-1","21.6","6.4","32"
"395","Marquez Valdes-Scantling","WR","PIT","10","0","0","1.9","-","1.9","4.2","-","-","-","-","-","-","-","0","8.9","1.6","5.1","8.4","3.2","32"
"398","Drew Sample","TE","CIN","17","0","1.7","10","0","0.9","0.8","0","0","0","BYE","0","1","2.7","0","3.2","5.1","1.8","4.7","1.9","31.9"
"399","Mitch Tinsley","WR","CIN","13","0","8.3","0","1.9","-","-","-","-","3.7","BYE","0","10.9","4.2","0","2.6","0","0","0","2.4","31.6"
"400","Malachi Corley","WR","CLE","13","-","-","-","-","1.1","0","3.7","3.1","BYE","3.2","2.9","1.2","0.9","0.2","2","6.1","1.4","5.8","2.4","31.6"
"401","Jaleel McLaughlin","RB","DEN","8","-","-","-","-","-","0","-","-","-","-","8.4","BYE","4","4.1","0.4","3.7","4","6.8","3.9","31.4"
"402","Tutu Atwell","WR","LAR","10","1.4","0","0","15.8","9.2","-","0","BYE","-","-","-","-","-","-","1.9","0","0","2.9","3.1","31.2"
"403","Mitchell Trubisky","QB","BUF","4","-","1","-","-","-","-","BYE","0.9","-","0.4","-","-","-","-","-","-","-","28.9","7.8","31.1"
"404","Julian Hill","TE","MIA","14","2","0","1.4","2.9","6.2","6.1","1.1","-","-","-","2.4","BYE","0","0","4.5","0","2.6","1.8","2.2","31"
"405","Gabe Davis","WR","BUF","6","-","-","-","-","-","-","BYE","-","-","-","7","3.2","1.5","4.1","-","-","0","15.1","5.2","30.9"
"406","Mo Alie-Cox","TE","IND","17","3","1.8","0","0","0","2.6","1.6","0","0","0","BYE","1.9","0","0","0","3.6","11","5.2","1.8","30.7"
"407","Zay Jones","WR","ARI","8","1.4","0","4.5","-","2.8","12.9","8.7","BYE","0","0","-","-","-","-","-","-","-","-","3.8","30.3"
"408","Brycen Tremayne","WR","CAR","16","0","7.8","3.5","6.6","1.9","0","0","0","1.8","-","3.7","0","0","BYE","0","0","0","4.7","1.9","30"
"409","Jalen McMillan","WR","TB","4","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","5.8","3.6","18.4","2.1","7.5","29.9"
"410","Jawhar Jordan","RB","HOU","4","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","13.8","12","3.6","0.3","7.4","29.7"
"411","Luke Farrell","TE","SF","17","1.4","9.5","0","2","1.8","0","2.1","0","1.9","9.5","0","1.3","0","BYE","0","0","0","0","1.7","29.5"
"412","Raheem Mostert","RB","LV","12","-","-","-","8.3","2.2","-0.4","1.2","BYE","2.4","2.5","3.3","5","0.6","1.2","1.2","1.9","-","-","2.5","29.4"
"413","Treylon Burks","WR","WAS","8","-","-","-","-","-","-","-","-","2.4","8.8","-","BYE","7.5","0","0","5","2.1","3.2","3.6","29"
"414","Jimmy Horn Jr.","WR","CAR","13","-","-","-","-","5.1","6.7","2.5","0.9","1.8","0","0","2.1","0","BYE","1.7","2.5","2.9","2.5","2.2","28.7"
"415","Elijah Moore","WR","FA","9","2.1","10.7","6.1","0","-","0","-","2.4","3.8","2.8","-","0.7","-","-","-","-","-","-","3.2","28.6"
"416","Ben Sinnott","TE","WAS","16","0","1.7","0","0","0","0","0","3.2","0","7.4","-","BYE","0","1.8","4.6","1.5","5.9","2.3","1.8","28.4"
"417","Isaiah Hodgins","WR","NYG","7","-","-","-","-","-","-","-","-","-","-","10.7","12.2","1.4","BYE","1.4","0","1.8","0","3.9","27.5"
"418","Connor Heyward","TE","PIT","16","0","1.6","0","0.2","BYE","8.2","0","0","0.4","0","0.3","0","-","0.2","6.4","0","2.6","7.5","1.7","27.4"
"419","John Bates","TE","WAS","15","0","0","-","-","1.9","0","1.5","3.2","4","1.6","0","BYE","2.9","0","2.9","0","0","9.3","1.8","27.3"
"420","Luke Schoonmaker","TE","DAL","17","0","0","1.5","2.8","1.3","1.8","0","4.5","2.4","BYE","0","0","1.1","2.2","3.9","0","3.5","2.2","1.6","27.2"
"421","Miles Sanders","RB","DAL","4","4","9.9","8.3","4.5","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","6.7","26.7"
"421","Jahdae Walker","WR","CHI","7","-","-","-","0","BYE","-","-","0","0","-","-","-","-","0","-","10.1","5","11.6","3.8","26.7"
"423","Josh Johnson","QB","WAS","5","-","-","-","-","-","-","-","-","-","0","0","BYE","-","-","-","0.7","8.9","16.7","5.3","26.4"
"424","Theo Wease Jr.","WR","MIA","3","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","5.2","13.3","7.4","8.6","25.9"
"425","Jaret Patterson","RB","LAC","6","-","-","-","-","-","-","-","3","4.4","0.1","-","BYE","11.4","-","-","-","0.1","6.7","4.3","25.7"
"426","Savion Williams","WR","GB","12","1.1","2.4","-0.1","5.3","BYE","0.3","0","7.9","1.2","2.2","4.3","0","-","-","-","0.9","-","-","2.1","25.5"
"427","Konata Mumpfield","WR","LAR","17","0","0","0","0","0","1.7","7.5","BYE","0","0","0","4.5","0","1.5","0","7","3","0","1.5","25.2"
"427","John FitzPatrick","TE","GB","15","1.2","0","9.2","0","BYE","0","1.6","1.4","0","0","1.5","2.1","0","3.4","4.8","0","-","-","1.7","25.2"
"429","LeQuint Allen Jr.","RB","JAC","17","2.1","1.3","1.9","1.7","0","2.2","1.4","BYE","2.1","1.6","3.6","0.2","0","2.8","2.6","1","0.3","0","1.5","24.8"
"430","Ian Thomas","TE","LV","15","0","0","0","0","5","1.4","0","BYE","1.9","0","3","7.6","1.8","3.7","-","-","0","0","1.6","24.4"
"431","Bo Melton","WR","GB","16","0","-","0","0","BYE","0.3","0","0","0","4.8","1.7","0","1.5","11.5","0","0","4.4","0","1.5","24.2"
"431","Rasheen Ali","RB","BAL","15","0.5","0","0","0","0","0","BYE","0","0","-","2.5","-","1.7","3.3","11.2","2.2","2.8","0","1.6","24.2"
"433","Dare Ogunbowale","RB","HOU","17","2.6","0","0","0","0","BYE","0","2.7","1.2","0","1.9","0","0","6.5","6.4","0.9","0","1.9","1.4","24.1"
"434","Brevyn Spann-Ford","TE","DAL","17","0","1.3","0","0","0","1.2","0","1.9","0","BYE","1.4","7.4","0","1.7","0","0","4.1","5","1.4","24"
"435","Dont'e Thornton Jr.","WR","LV","15","6.5","3","4.9","0","0","0","0","BYE","-","1.4","0","2.4","2.1","-","0","0","3.2","0","1.6","23.5"
"436","Antonio Gibson","RB","NE","5","0.3","9.8","0.8","8.7","3.6","-","-","-","-","-","-","-","-","BYE","-","-","-","-","4.6","23.2"
"437","Josh Reynolds","WR","NYJ","5","3.8","-","-","0","7.9","5.5","5.9","-","BYE","-","-","-","-","-","-","-","-","-","4.6","23.1"
"438","Allen Lazard","WR","FA","10","-","0","9.3","1.8","1.3","-","3.6","1.5","-","-","-","1.9","2","0","1.6","-","-","-","2.3","23"
"438","Andrew Beck","TE","NYJ","17","0","0","0","0","7.1","1.6","0","1.9","BYE","0","0","2","0","2.7","0.5","0","0","7.2","1.4","23"
"440","Grant Calcaterra","TE","PHI","15","0","1.6","0","2.6","3.8","-","-","0","BYE","0","0","1.8","0","0","1.4","0","1.3","10.1","1.5","22.6"
"441","Lucas Havrisik","K","GB","3","-","-","-","-","BYE","10","11","-","-","-","1","-","-","-","-","-","-","-","7.3","22"
"441","Matthew Wright","K","FA","4","-","-","-","-","-","5","-","1","-","4","12","-","-","-","-","-","-","-","5.5","22"
"443","Curtis Samuel","WR","BUF","6","-","-","-","1.9","10.6","-","BYE","0","1.6","3.1","3.9","-","-","-","-","-","-","-","3.5","21.1"
"444","George Holani","RB","SEA","10","0","6","4.2","0","0","0","0","BYE","0.9","9.1","0.6","-","-","-","-","-","-","-","2.1","20.8"
"445","Jamari Thrash","WR","CLE","9","1.6","1.5","2.7","0","3.2","3.3","3.3","5.1","BYE","0","-","-","-","-","-","-","-","-","2.3","20.7"
"445","Will Dissly","TE","LAC","9","2.8","1.7","-","-","-","3.8","0","-","-","-","-","BYE","-","1.1","0","5.8","3.9","1.6","2.3","20.7"
"447","Mason Tipton","WR","NO","13","-","-","0","0","0","0","0","0","0","0","BYE","6.3","4.9","0","1.1","8.1","-","-","1.6","20.4"
"447","Jaydon Blue","RB","DAL","5","-","-","-","-","0.7","0","4.4","2.9","-","BYE","-","-","-","-","-","-","-","12.4","4.1","20.4"
"449","Raheim Sanders","RB","CLE","5","6.3","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","5.6","4.1","4.3","4.1","20.3"
"450","Johnny Mundt","TE","JAC","16","0","0","1.7","0","1.7","2.4","1.9","BYE","0","3.1","4.5","2.2","0","-","0","0","0","2.6","1.3","20.1"
"451","Ashton Dulin","WR","IND","12","1.5","0","0","2.8","7.5","0","-","0.2","0","2.2","BYE","5.8","-","-","-","-","0","0","1.7","20"
"452","Cade Stover","TE","HOU","9","6.2","-","-","-","-","BYE","-","-","-","-","0","0","3.9","0","5.2","2.7","0","1.9","2.2","19.9"
"452","Nick Westbrook-Ikhine","WR","MIA","15","1.7","3.8","0","1.1","0","0","4.6","2.8","4.2","1.7","0","BYE","0","0","0","-","-","0","1.3","19.9"
"454","Dante Pettis","WR","NO","8","-","-","-","-","-","-","-","-","-","0","BYE","2.4","0","0","0","0","6.3","11","2.5","19.7"
"455","Darius Cooper","WR","PHI","13","0","0","0","-","-","-","-","0","BYE","0","0","2.7","0","2.9","4.9","0","1.4","6.3","1.4","18.2"
"456","Tanner Conner","TE","NYG","9","4","0","2.3","0","3.6","1.8","3.8","2.6","0","-","-","-","-","BYE","-","-","-","-","2","18.1"
"457","Cody White","WR","SEA","9","0","-","-","-","-","-","-","BYE","13","0","0","0","3.1","1.9","0","0","-","-","2","18"
"458","Kameron Johnson","WR","TB","17","0","0","0","0","0.2","16.4","0","0","BYE","1.1","0","0","0","0","0","0","0","0","1","17.7"
"459","Will Shipley","RB","PHI","15","2.6","-","-","0","1.4","0","1.7","0.2","BYE","5.4","0","0","2.1","1.3","0","-0.7","0.2","3.3","1.2","17.5"
"459","Quintin Morris","TE","JAC","13","-","0","-","0","0","0","-","BYE","-","0","2.1","0","2.4","0","4","1.5","0","7.5","1.3","17.5"
"461","Tyler Conklin","TE","LAC","10","7.2","0","0","1.3","5","0","-","0","-","2.2","-","BYE","0","-","-","-","-","1.6","1.7","17.3"
"462","Trayveon Williams","RB","CLE","7","-","-","-","-","-","-","-","-","BYE","0","0.9","-","-","0","2.7","9.5","1","3","2.4","17.1"
"463","Mason Rudolph","QB","PIT","5","-","0.5","-","-","BYE","0","-","-","-","-","9","8.5","-1","-","-","-","-","-","3.4","17"
"464","Ben Skowronek","WR","PIT","16","9.2","0","0","0","BYE","0","0","2.3","0","0","0","3.1","0","2.3","0","0","-","0","1.1","16.9"
"465","Nate Adkins","TE","DEN","9","-","-","0","2.5","0","10.3","4","0","-","-","-","BYE","-","-","0","0","-","0","1.9","16.8"
"466","Jack Stoll","TE","NO","15","0","0","10.1","1.7","0","0","0","0","0","-","BYE","1.7","0","0","1.7","1.4","0","-","1.1","16.6"
"467","Efton Chism III","WR","NE","8","-","-","-","-","-","0","0","-","0","0","0","-","0","BYE","-","-","12","4.5","2.1","16.5"
"468","KeAndre Lambert-Smith","WR","LAC","10","0","0","-","0","0","1.1","-","-","0","-","-","BYE","-","-","8.6","2","0","4.4","1.6","16.1"
"469","Shedrick Jackson","WR","LV","5","-","-","-","-","-","-","0","BYE","-","-","-","-","-","9.5","0","-","4","2.4","3.2","15.9"
"470","Adam Prentice","RB","DEN","17","1.4","0","0","0.4","0.8","0.3","0","0","0.2","2.3","2.4","BYE","2.4","5.3","-0.1","0","0.3","0","0.9","15.7"
"471","C.J. Ham","RB","MIN","11","-","-","-","-","0","BYE","1.5","-","-","0","0","0","0","0","6.1","0.3","0","7.7","1.4","15.6"
"472","Casey Washington","WR","ATL","7","6.3","-","-","2.9","BYE","0","2.7","3.5","-","0","0","-","-","-","-","-","-","-","2.2","15.4"
"473","Braelon Allen","RB","NYJ","4","6.9","1.1","6.7","0.6","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","3.8","15.3"
"474","Scotty Miller","WR","PIT","13","0","0","0","0","BYE","0","1.9","-","-","-","0","0","-","0","0","4.9","5.5","2.9","1.2","15.2"
"474","Terrell Jennings","RB","NE","6","-","-","-","-","-","-","1.8","1.5","11.4","0.5","-","0","0","BYE","-","-","-","-","2.5","15.2"
"476","Jude McAtamney","K","FA","4","-","-","-","7","2","4","2","-","-","-","-","-","-","-","-","-","-","-","3.8","15"
"477","Skyy Moore","WR","SF","17","0","0","2","0","0.1","0","2.5","0","3.1","2.8","0","0","0","BYE","0","3.3","1","0","0.9","14.8"
"478","Tanner McKee","QB","PHI","4","-","-","-","-","-","-","-","-0.2","BYE","-","-","-","-","-","2.2","-0.2","-","12.9","3.7","14.8"
"479","Josh Whyle","TE","GB","8","-","-","-","-","BYE","-","-","-","-","0","7.2","1.1","0","3.1","0","-","1.8","1.4","1.8","14.6"
"479","Malik Heath","WR","ATL","11","0","4.7","0","1.9","BYE","0","0","5.9","2.1","0","-","0","0","-","-","-","-","-","1.3","14.6"
"481","Trey Lance","QB","LAC","4","-","-","-","-","2.9","-","-","-","-","-","1.6","BYE","0.8","-","-","-","-","9.3","3.6","14.5"
"481","Tylan Wallace","WR","BAL","14","0","10.5","0","2.4","0","0","BYE","1.6","0","0","0","0","-","0","0","-","-","0","1","14.5"
"483","Alec Ingold","RB","MIA","17","1.1","3.3","0","0","0","3.5","0","1","0","0.6","0","BYE","0","0","1.4","1.9","0","1.3","0.8","14.1"
"484","Ray-Ray McCloud III","WR","FA","6","8.1","0","4","0.3","-","-","-","-","1.5","0","-","-","-","-","-","-","-","-","2.3","13.9"
"485","Xavier Weaver","WR","ARI","9","-","-","-","0","-","-","0","BYE","0","-","3.5","1.9","0","-","-","3.9","4.4","0","1.5","13.7"
"486","Arian Smith","WR","NYJ","16","0","0.8","2.2","0","2.4","0","1","3.3","BYE","1.3","0","0.8","-","0","0","0","1.5","0.2","0.8","13.5"
"487","Noah Brown","WR","WAS","4","4.7","1.9","-","-","-","-","-","-","-","-","-","BYE","-","2.9","3.8","-","-","-","3.3","13.3"
"487","Anthony Firkser","TE","DET","7","-","-","-","-","-","-","-","BYE","-","-","-","0","1.4","1.7","0","8","0","2.2","1.9","13.3"
"489","Austin Ekeler","RB","WAS","3","8.7","4.4","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","4.4","13.1"
"490","Michael Bandy","WR","FA","4","-","-","-","-","-","-","-","-","0.6","0","-","-","-","-","9","-","3.4","-","3.3","13"
"490","David Martin-Robinson","TE","TEN","15","0","-","0","-","0","7.1","0","0","0","BYE","0","0","0","1.6","0","0","1.9","2.4","0.9","13"
"492","Foster Moreau","TE","NO","11","-","-","-","-","0","1.9","0","0","0","3.6","BYE","0","3.3","2.6","0","1.5","-","-","1.2","12.9"
"493","Charlie Woerner","TE","ATL","17","0","0","0.5","0","BYE","0","0","0","0","2.4","0","5.4","0","0","3.2","1.3","0","0","0.8","12.8"
"494","Drew Ogletree","TE","IND","15","0","0","0","0","0","0","0","0","0","0","BYE","8.8","1.8","0","0","2.1","-","-","0.8","12.7"
"495","James Proche II","WR","TEN","9","-","-","-","-","-","-","-","0","0","BYE","-","7.2","2.3","0","0","0","1.5","1.5","1.4","12.5"
"496","Gage Larvadain","WR","CLE","13","-","-","-","-","0","4.2","0","0.3","BYE","0","0","0","2.3","3.8","1.8","0","0","0","1","12.4"
"497","Joe Milton III","QB","DAL","4","-","-","0.6","-","-","-","-","6.3","-","BYE","-","-","-","-","-","-0.9","-","6.2","3.1","12.3"
"498","Stone Smartt","TE","NYJ","9","-","-","-","0","-","0","-","-","BYE","0","-","-","0","0","0","8.4","3.8","0","1.4","12.2"
